type,category,subject,topic,input,output,difficulty,language,source,dataset_tag
qna,language_skills,literature,characters,What is a foil in literature?,"A foil is a character who contrasts with another character, usually the protagonist, to highlight particular qualities. Dr. Watson serves as a foil to Sherlock Holmes.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,genres,What is an epistolary novel?,"An epistolary novel is told through documents such as letters, diary entries, or emails. Bram Stoker's Dracula and Mary Shelley's Frankenstein use this form.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,genres,What is Gothic fiction?,"Gothic fiction is a genre that combines horror, mystery, and romance, often set in gloomy castles or old houses, with supernatural elements and a dark atmosphere. Early examples include The Castle of Otranto and Dracula.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,genres,What is the difference between a fable and a parable?,"A fable is a short story, usually featuring animals, that teaches a moral lesson, as in Aesop's fables. A parable is a short story with human characters that illustrates a moral or religious lesson.",intermediate,en,facts_yaml,facts
qna,language_skills,linguistics,language_and_thought,What is the Sapir-Whorf hypothesis?,"The Sapir-Whorf hypothesis, or linguistic relativity, proposes that the language a person speaks influences how they think and perceive the world. Its strong form is widely rejected, but weaker influences are supported by some research.",advanced,en,facts_yaml,facts
qna,language_skills,linguistics,language_acquisition,What is Chomsky's theory of universal grammar?,"Noam Chomsky's theory of universal grammar proposes that humans are born with an innate set of grammatical principles shared by all languages, which explains how children acquire language so quickly.",advanced,en,facts_yaml,facts
qna,language_skills,linguistics,language_acquisition,What is the critical period hypothesis in language learning?,"The critical period hypothesis proposes that there is an early window in life, roughly before puberty, during which language can be acquired most easily and fully, especially native-like pronunciation.",intermediate,en,facts_yaml,facts
qna,language_skills,linguistics,language_families,What is the Indo-European language family?,"The Indo-European family is the world's largest language family by number of speakers. It includes most languages of Europe and many of South Asia and Iran, such as English, Spanish, Russian, Hindi, and Persian.",intermediate,en,facts_yaml,facts
qna,language_skills,linguistics,world_languages,Which languages have the most speakers?,"By total speakers, including second-language speakers, English and Mandarin Chinese are the most widely spoken languages, followed by Hindi and Spanish. Mandarin has the most native speakers.",beginner,en,facts_yaml,facts
qna,language_skills,linguistics,language_contact,What is the difference between a pidgin and a creole?,"A pidgin is a simplified language that develops between groups with no common language, used for limited purposes and with no native speakers. A creole develops when a pidgin becomes the native language of a community and grows into a full language.",intermediate,en,facts_yaml,facts
qna,language_skills,linguistics,sign_language,Are sign languages full languages?,"Yes. Sign languages, such as American Sign Language and British Sign Language, are complete natural languages with their own grammar, vocabulary, and regional variation. They are not simply gestures or signed versions of spoken languages.",beginner,en,facts_yaml,facts
qna,language_skills,linguistics,phonology,What is a minimal pair?,"A minimal pair is two words that differ in only one sound, such as ""pat"" and ""bat."" Minimal pairs show which sounds are distinct phonemes in a language.",intermediate,en,facts_yaml,facts
qna,language_skills,linguistics,writing_systems,What is a grapheme?,"A grapheme is the smallest unit of a writing system, such as a letter or character. Several letters can sometimes represent one sound, like ""sh"" in English.",intermediate,en,facts_yaml,facts
qna,language_skills,linguistics,phonetics,What is a diphthong?,"A diphthong is a vowel sound that glides from one vowel quality to another within a single syllable, such as the vowel sounds in ""coin"" and ""time.""",intermediate,en,facts_yaml,facts
qna,language_skills,linguistics,phonetics,What is a schwa?,"The schwa is the most common vowel sound in English, a short, unstressed, neutral sound, represented as ə. It occurs in the first syllable of ""about"" and the second syllable of ""sofa.""",intermediate,en,facts_yaml,facts
qna,language_skills,linguistics,phonetics,What is the difference between a plosive and a fricative?,"A plosive, or stop, is a consonant made by completely blocking airflow and then releasing it, as in p, t, and k. A fricative is made by forcing air through a narrow gap, creating friction, as in f, s, and sh.",advanced,en,facts_yaml,facts
qna,language_skills,linguistics,morphology,What is an agglutinative language?,"An agglutinative language forms words by stringing together many distinct morphemes, each with a single meaning. Turkish, Finnish, and Swahili are examples.",advanced,en,facts_yaml,facts
qna,language_skills,linguistics,syntax,What is subject-verb-object word order?,"Subject-verb-object (SVO) is a sentence structure in which the subject comes first, followed by the verb and then the object, as in ""She reads books."" English, Chinese, and Spanish mostly use SVO, while Hindi and Japanese use SOV.",intermediate,en,facts_yaml,facts
qna,language_skills,linguistics,grammar,What is grammatical gender?,"Grammatical gender is a system that divides nouns into classes, such as masculine, feminine, and neuter, which affect the forms of related words like articles and adjectives. Languages such as French, German, and Hindi have it.",intermediate,en,facts_yaml,facts
